         4458208 function calls (4454568 primitive calls) in 676.686 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1392    0.002    0.000    0.040    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\tablecolumncontroller.py:35(expand_columns)
      389    0.002    0.000    0.003    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\constraint.py:439(set_value)
       96    0.002    0.000    0.512    0.005 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\document.py:209(__init__)
7552/7335    0.002    0.000    0.007    0.000 {built-in method builtins.iter}
     2813    0.002    0.000    0.002    0.000 {built-in method builtins.max}
     1392    0.002    0.000    0.074    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\tablecolumncontroller.py:68(__init__)
      960    0.002    0.000    0.012    0.000 C:\ANACONDA3\lib\zipfile.py:214(_EndRecData64)
      189    0.002    0.000    0.004    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:1912(__init__)
      384    0.002    0.000    0.002    0.000 {method 'flush' of 'zlib.Decompress' objects}
      480    0.002    0.000    0.002    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\manifest.py:32(set_media_type_and_version)
     2784    0.002    0.000    0.002    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\wrapcache.py:25(add)
       96    0.002    0.000    0.004    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\meta.py:34(__init__)
      480    0.002    0.000    0.007    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\filemanager.py:24(__init__)
       96    0.002    0.000    0.002    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\meta.py:51(_setup)
     1944    0.002    0.000    0.002    0.000 {built-in method builtins.min}
     1648    0.002    0.000    0.003    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:570(bounds)
        2    0.002    0.001    0.006    0.003 C:\ANACONDA3\lib\site-packages\pyomo\solvers\plugins\solvers\GLPK.py:456(_process_soln_mip)
     1488    0.002    0.000    0.005    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\table.py:59(name)
   235/46    0.002    0.000    0.140    0.003 C:\ANACONDA3\lib\site-packages\pyomo\core\base\block.py:923(add_component)
     2394    0.002    0.000    0.002    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\text.py:24(__init__)
      192    0.002    0.000    0.002    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\pagecontainer.py:25(_xmlchildren)
      480    0.002    0.000    0.083    0.000 C:\ANACONDA3\lib\zipfile.py:1473(read)
        6    0.002    0.000    0.014    0.002 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\SCACOPF.py:551(output2json)
      480    0.002    0.000    0.015    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\filemanager.py:69(register)
     3023    0.002    0.000    0.002    0.000 {built-in method _codecs.charmap_decode}
     1488    0.002    0.000    2.660    0.002 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\pagecontainer.py:23(<genexpr>)
      480    0.002    0.000    0.132    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\filemanager.py:51(has_zip)
     1138    0.001    0.000    0.003    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\expr\symbol_map.py:82(createSymbol)
     2895    0.001    0.000    0.002    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\indexed_component.py:515(__getitem__)
      189    0.001    0.000    0.005    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:2021(_getitem_when_not_present)
     1392    0.001    0.000    2.563    0.002 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\tablerowcontroller.py:64(__init__)
      240    0.001    0.000    0.009    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\table.py:136(<listcomp>)
     3000    0.001    0.000    0.003    0.000 C:\ANACONDA3\lib\encodings\cp437.py:14(decode)
       96    0.001    0.000    0.102    0.001 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\filemanager.py:45(__init__)
     3000    0.001    0.000    0.001    0.000 {method 'find' of 'str' objects}
   235/46    0.001    0.000    0.004    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\block.py:787(_add_implicit_sets)
    10080    0.001    0.000    0.001    0.000 {method 'read' of '_io.BytesIO' objects}
      240    0.001    0.000    0.001    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\tablerowcontroller.py:58(<listcomp>)
     1076    0.001    0.000    0.002    0.000 C:\ANACONDA3\lib\site-packages\pyomo\opt\results\container.py:367(_convert)
     2520    0.001    0.000    0.002    0.000 C:\ANACONDA3\lib\zipfile.py:461(_decodeExtra)
     1728    0.001    0.000    0.053    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\table.py:129(rows)
      480    0.001    0.000    0.002    0.000 C:\ANACONDA3\lib\zipfile.py:1049(close)
     8311    0.001    0.000    0.001    0.000 {method 'append' of 'list' objects}
     1138    0.001    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\label.py:101(__call__)
      478    0.001    0.000    0.008    0.000 C:\ANACONDA3\lib\site-packages\ipykernel\iostream.py:500(write)
     1392    0.001    0.000    0.022    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\tablerowcontroller.py:26(update)
     3502    0.001    0.000    0.001    0.000 {pyomo.core.expr.numvalue.as_numeric}
       16    0.001    0.000    0.001    0.000 {built-in method nt.close}
     1584    0.001    0.000    0.010    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\block.py:1351(_component_data_iter)
     7272    0.001    0.000    0.001    0.000 {method 'pop' of 'list' objects}
     3174    0.001    0.000    0.002    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\compatibility.py:21(is_string)
      498    0.001    0.000    0.006    0.000 C:\ANACONDA3\lib\site-packages\ipykernel\iostream.py:206(schedule)
        6    0.001    0.000    0.001    0.000 {built-in method nt.chdir}
      480    0.001    0.000    0.005    0.000 C:\ANACONDA3\lib\zipfile.py:1033(_read2)
      393    0.001    0.000    0.015    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:110(process_setarg)
      576    0.001    0.000    0.009    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\manifest.py:22(add)
     3715    0.001    0.000    0.001    0.000 {method 'split' of 'str' objects}
     2334    0.001    0.000    0.004    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:3895(<genexpr>)
      384    0.001    0.000    0.001    0.000 {built-in method zlib.decompressobj}
      401    0.001    0.000    0.126    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\initializer.py:244(__call__)
     2134    0.001    0.000    0.002    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\constraint.py:368(upper)
     4812    0.001    0.000    0.001    0.000 {method 'join' of 'str' objects}
      480    0.001    0.000    0.059    0.000 C:\ANACONDA3\lib\zipfile.py:917(read)
   236/49    0.001    0.000    0.019    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\indexed_component.py:271(__init__)
     1687    0.001    0.000    0.005    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\indexed_component.py:495(<genexpr>)
     1175    0.001    0.000    0.001    0.000 {built-in method builtins.next}
      476    0.001    0.000    0.004    0.000 C:\ANACONDA3\lib\site-packages\pyomo\opt\results\container.py:273(__getattr__)
       30    0.001    0.000    0.002    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\expr\visitor.py:529(dfs_postorder_stack)
  564/375    0.001    0.000    0.008    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:1982(construct)
     2184    0.001    0.000    0.002    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\constraint.py:354(lower)
      480    0.001    0.000    0.001    0.000 {built-in method now}
