         49850872 function calls (49829754 primitive calls) in 3728.433 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      205    0.000    0.000    0.004    0.000 <frozen importlib._bootstrap>:376(cached)
       41    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\sre_compile.py:536(_compile_info)
       42    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:3059(construct)
      331    0.000    0.000    0.001    0.000 {built-in method builtins.setattr}
      659    0.000    0.000    0.000    0.000 {built-in method _json.encode_basestring_ascii}
       34    0.000    0.000    0.002    0.000 C:\ANACONDA3\lib\inspect.py:2218(_signature_from_callable)
      357    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\logging\__init__.py:1675(getEffectiveLevel)
      195    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\networkx\classes\graph.py:478(add_node)
      179    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\block.py:336(_ctypewalker)
     1108    0.000    0.000    0.000    0.000 {built-in method nt.fspath}
       13    0.000    0.000    0.266    0.020 C:\ANACONDA3\lib\threading.py:979(join)
      135    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\whitespaces.py:38(__init__)
      100    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pandas\core\series.py:943(__getitem__)
      163    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:1198(__init__)
      243    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1330(_path_importer_cache)
        1    0.000    0.000    0.002    0.002 C:\ANACONDA3\lib\tempfile.py:177(_get_default_tempdir)
       42    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:3211(_checkArgs)
      148    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\xmlns.py:51(_prefix2clark)
      110    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:176(cb)
        1    0.000    0.000 2676.009 2676.009 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\investment_model_pt2.py:22(InvPt2_function)
       45    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\julia\core.py:129(remove_prefix)
      101    0.000    0.000    0.007    0.000 <frozen importlib._bootstrap_external>:1070(path_stats)
      769    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:1250(dimen)
       30    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:825(<listcomp>)
      448    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:867(__exit__)
      404    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
      143    0.000    0.000    0.000    0.000 {method 'search' of 're.Pattern' objects}
       30    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:822(<listcomp>)
      448    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:863(__enter__)
        1    0.000    0.000    0.000    0.000 {built-in method _winapi.CreatePipe}
      101    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:586(_validate_timestamp_pyc)
      655    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\sre_parse.py:249(match)
       79    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\sre_parse.py:432(_uniq)
        3    0.000    0.000    0.000    0.000 {built-in method _thread.start_new_thread}
       15    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\run_OPF_jl.py:294(<listcomp>)
  546/183    0.000    0.000    0.002    0.000 C:\ANACONDA3\lib\abc.py:100(__subclasscheck__)
      367    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\component.py:698(__init__)
       40    0.000    0.000    0.018    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:562(<genexpr>)
       34    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\inspect.py:2772(__init__)
    84/42    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:3671(__new__)
        6    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\enum.py:500(<listcomp>)
      111    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap>:147(__enter__)
        1    0.000    0.000    0.006    0.006 C:\ANACONDA3\lib\site-packages\xlrd\sheet.py:6(<module>)
      163    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:397(__call__)
        1    0.000    0.000    0.013    0.013 C:\ANACONDA3\lib\site-packages\xlrd\book.py:5(<module>)
      101    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:516(_check_name_wrapper)
      135    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\logging\__init__.py:1424(debug)
        1    0.000    0.000    0.048    0.048 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:325(addVar)
       24    0.000    0.000    0.266    0.011 C:\ANACONDA3\lib\threading.py:1017(_wait_for_tstate_lock)
       41    0.000    0.000    0.007    0.000 C:\ANACONDA3\lib\sre_parse.py:937(parse)
        1    0.000    0.000    0.566    0.566 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:651(addConstraints)
      121    0.000    0.000    0.004    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\indexed_component.py:484(items)
       32    0.000    0.000    0.023    0.001 C:\ANACONDA3\lib\site-packages\pyomo\core\base\constraint.py:689(__init__)
      205    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:387(__new__)
      265    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\networkx\classes\multigraph.py:374(new_edge_key)
      115    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:342(__init__)
       67    0.000    0.000    0.592    0.009 C:\ANACONDA3\lib\site-packages\pyomo\core\base\block.py:524(__setattr__)
      298    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\logging\__init__.py:1436(info)
        1    0.000    0.000    0.001    0.001 C:\ANACONDA3\lib\site-packages\xlrd\formatting.py:7(<module>)
      101    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:35(_new_module)
      144    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
      109    0.000    0.000    0.039    0.000 <frozen importlib._bootstrap_external>:1399(find_spec)
       15    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\run_OPF_jl.py:295(<listcomp>)
      200    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pandas\core\indexing.py:2474(check_deprecated_indexers)
      101    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
      525    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\sre_parse.py:160(__len__)
      231    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\enum.py:22(_is_dunder)
      137    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\block.py:408(items)
       45    0.000    0.000    0.020    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\julia\core.py:680(isamodule)
      132    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\glob.py:147(has_magic)
        3    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\subprocess.py:521(list2cmdline)
      685    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
      208    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\component.py:289(local_name)
      135    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\whitespaces.py:56(plaintext)
      685    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
      405    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\odf\attrconverters.py:249(cnv_positiveInteger)
      107    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\block.py:397(<genexpr>)
      163    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:1524(__init__)
      220    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:64(_relax_case)
       16    0.000    0.000    0.000    0.000 {built-in method _winapi.CloseHandle}
       48    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\json\encoder.py:259(_make_iterencode)
       89    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\sre_compile.py:249(_compile_charset)
        1    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\xlrd\formula.py:7(<module>)
      148    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\xmlns.py:57(_split_prefix)
      339    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\sre_parse.py:286(tell)
      124    0.000    0.000    0.008    0.000 <frozen importlib._bootstrap_external>:154(_path_isfile)
      132    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\glob.py:23(iglob)
        2    0.000    0.000    0.513    0.257 C:\ANACONDA3\lib\site-packages\pyomo\opt\solver\shellcmd.py:255(_postsolve)
       16    0.000    0.000    0.011    0.001 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:597(__init__)
      135    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\whitespaces.py:43(count)
       30    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:818(<listcomp>)
      167    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\networkx\classes\graph.py:661(nodes)
       36    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\inspect.py:171(_has_code_flag)
       45    0.000    0.000    0.036    0.001 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\julia\core.py:174(__getattr__)
        8    0.000    0.000    0.037    0.005 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:552(pathwayCost_rule)
      347    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\sre_parse.py:172(append)
      404    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\initializer.py:181(__init__)
      167    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\networkx\classes\reportviews.py:267(__iter__)
       64    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\indexed_component.py:656(_pop_from_kwargs)
       25    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\odf\element.py:546(<listcomp>)
      254    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\sre_parse.py:111(__init__)
      231    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\enum.py:33(_is_sunder)
        2    0.000    0.000    5.534    2.767 C:\ANACONDA3\lib\site-packages\pyomo\opt\solver\shellcmd.py:297(_execute_command)
      481    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\component.py:478(is_constructed)
      305    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\inspect.py:158(isfunction)
        6    0.000    0.000    0.000    0.000 {pandas._libs.lib.maybe_convert_objects}
      111    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:151(__exit__)
      121    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\indexed_component.py:355(is_reference)
      596    0.000    0.000    0.000    0.000 {built-in method time.perf_counter}
       41    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\enum.py:938(__and__)
    21/11    0.000    0.000    0.103    0.009 {built-in method builtins.__import__}
        2    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\collections\__init__.py:313(namedtuple)
      194    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\enum.py:12(_is_descriptor)
      303    0.000    0.000    0.000    0.000 {built-in method from_bytes}
      286    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\enum.py:631(__new__)
        1    0.000    0.000    0.001    0.001 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:277(addSet)
      549    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
       42    0.000    0.000    0.003    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:1039(cross)
       66    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\sre_parse.py:355(_escape)
       25    0.000    0.000    0.000    0.000 {built-in method builtins.sorted}
       40    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:558(<genexpr>)
      426    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:274(__call__)
   100/99    0.000    0.000    0.000    0.000 {built-in method builtins.all}
        1    0.000    0.000    0.001    0.001 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\input_output_function.py:192(read_screenModel_output)
       19    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\common\collections\bunch.py:29(__init__)
       80    0.000    0.000    0.000    0.000 {built-in method fromkeys}
        1    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\ssl.py:971(SSLSocket)
       45    0.000    0.000    0.011    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\julia\core.py:676(_isdefined)
      101    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:999(__init__)
    128/9    0.000    0.000    0.180    0.020 <frozen importlib._bootstrap>:211(_call_with_frames_removed)
      239    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:3047(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\process_data.py:119(recordValues)
        1    0.000    0.000    0.001    0.001 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:804(nodeConnections_rule)
        1    0.000    0.000    0.086    0.086 C:\ANACONDA3\lib\site-packages\odf\opendocument.py:25(<module>)
      319    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
       13    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\threading.py:1071(is_alive)
        1    0.000    0.000    0.022    0.022 C:\ANACONDA3\lib\site-packages\xlrd\__init__.py:4(<module>)
        1    0.000    0.000    0.430    0.430 C:\ANACONDA3\lib\site-packages\odf\opendocument.py:872(__loadxmlparts)
    46/28    0.000    0.000    0.095    0.003 <frozen importlib._bootstrap>:1017(_handle_fromlist)
       42    0.000    0.000    0.025    0.001 C:\ANACONDA3\lib\site-packages\pyomo\core\base\indexed_component.py:308(<listcomp>)
      272    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
      304    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\expr\visitor.py:782(__init__)
       25    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\block.py:239(__init__)
        5    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\process_data.py:90(record_investCost_from_pyo_result)
       19    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\sre_compile.py:413(<listcomp>)
      100    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pandas\core\series.py:1052(_get_value)
        2    0.000    0.000    0.187    0.093 C:\ANACONDA3\lib\site-packages\pyomo\core\base\PyomoModel.py:186(load_from)
      652    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:1260(domain)
      168    0.000    0.000    0.000    0.000 {built-in method math.floor}
       19    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
       56    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\codecs.py:186(__init__)
      221    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:253(__init__)
      167    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\networkx\classes\reportviews.py:204(__call__)
       68    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\opt\results\container.py:53(__init__)
        2    0.000    0.000    0.024    0.012 C:\ANACONDA3\lib\site-packages\pyomo\core\expr\symbol_map.py:72(addSymbols)
       10    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\ntpath.py:450(normpath)
       18    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\threading.py:1306(current_thread)
        1    0.000    0.000    0.029    0.029 C:\ANACONDA3\lib\ssl.py:4(<module>)
        8    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\common\factory.py:31(__call__)
      609    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\initializer.py:185(__call__)
       14    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\common\tee.py:389(<listcomp>)
       16    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\block.py:1564(_prefix_dfs_iterator)
        8    0.000    0.000    0.003    0.000 C:\ANACONDA3\lib\tempfile.py:238(_mkstemp_inner)
      213    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\component.py:551(getname)
       38    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\opt\results\container.py:309(_set_value)
        1    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:872(form_path_sce_tree)
      209    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\component.py:783(ctype)
      107    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\sre_compile.py:423(_simple)
       32    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\constraint.py:681(__new__)
       41    0.000    0.000    0.004    0.000 C:\ANACONDA3\lib\sre_compile.py:598(_code)
      236    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\inspect.py:2821(<genexpr>)
        3    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pandas\util\version\__init__.py:336(__init__)
      111    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:143(__init__)
      163    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:417(contains_indices)
       15    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:614(slackBus_rule)
        1    0.000    0.000    0.056    0.056 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\document.py:7(<module>)
       15    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\run_OPF_jl.py:275(<listcomp>)
       55    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\codecs.py:260(__init__)
       41    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\sre_parse.py:224(__init__)
      150    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:519(<genexpr>)
       14    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\opt\results\container.py:251(__new__)
        3    0.000    0.000    0.022    0.007 C:\ANACONDA3\lib\subprocess.py:1228(_execute_child)
      153    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\indexed_component.py:351(is_indexed)
        2    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\opt\results\results_.py:40(__init__)
      110    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\_distutils_hack\__init__.py:84(find_spec)
        9    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\contextlib.py:429(callback)
       72    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\random.py:250(_randbelow_with_getrandbits)
       15    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\run_OPF_jl.py:276(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\email\quoprimime.py:55(<listcomp>)
       25    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\block.py:373(values)
        3    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\threading.py:761(__init__)
      100    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pandas\core\indexes\range.py:379(get_loc)
        6    0.000    0.000    0.002    0.000 C:\ANACONDA3\lib\enum.py:430(_create_)
      100    0.000    0.000    0.001    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:522(interv2_rule)
        2    0.000    0.000    1.629    0.814 C:\ANACONDA3\lib\site-packages\pyomo\opt\base\convert.py:26(convert_problem)
      166    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\global_set.py:68(__iter__)
        8    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\opt\base\solvers.py:464(has_capability)
       16    0.000    0.000    0.002    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\investment_model_pt2.py:67(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\xml\sax\saxutils.py:227(XMLFilterBase)
      143    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\ntpath.py:34(_get_bothseps)
       10    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1459(__init__)
       16    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:791(_getitem_when_not_present)
        2    0.000    0.000    0.029    0.015 C:\ANACONDA3\lib\site-packages\pandas\io\common.py:604(get_handle)
      148    0.000    0.000    0.000    0.000 {method 'count' of 'str' objects}
      100    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pandas\core\indexes\base.py:5646(_get_values_for_loc)
       44    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\sre_parse.py:295(_class_escape)
    45/40    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\sre_compile.py:461(_get_literal_prefix)
        2    0.000    0.000    5.536    2.768 C:\ANACONDA3\lib\site-packages\pyomo\opt\solver\shellcmd.py:231(_apply_solver)
      109    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:800(find_spec)
      164    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\inspect.py:208(isgenerator)
        3    0.000    0.000    5.358    1.786 C:\ANACONDA3\lib\subprocess.py:452(run)
        3    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\subprocess.py:1101(_close_pipe_fds)
        2    0.000    0.000    0.002    0.001 C:\ANACONDA3\lib\site-packages\pyomo\solvers\plugins\solvers\GLPK.py:162(create_command_line)
       64    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\indexed_component.py:657(<listcomp>)
        1    0.000    0.000    0.054    0.054 C:\ANACONDA3\lib\urllib\request.py:1(<module>)
       10    0.000    0.000    0.001    0.000 <frozen zipimport>:63(__init__)
        9    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\tempfile.py:133(rng)
      6/3    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pandas\core\indexes\base.py:397(__new__)
      192    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\indexed_component.py:657(<genexpr>)
       30    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\enum.py:543(_find_data_type)
        3    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\opt\base\solvers.py:305(__init__)
        6    0.000    0.000    5.293    0.882 C:\ANACONDA3\lib\subprocess.py:1353(_wait)
        7    0.000    0.000    0.000    0.000 {method 'reduce' of 'numpy.ufunc' objects}
        1    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\email\quoprimime.py:5(<module>)
      109    0.000    0.000    0.000    0.000 {built-in method _imp.is_frozen}
       15    0.000    0.000    0.001    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:542(investCost_rule)
      357    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\logging\__init__.py:1276(disable)
      271    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
       50    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\sre_parse.py:84(opengroup)
        4    0.000    0.000    0.424    0.106 C:\ANACONDA3\lib\xml\sax\xmlreader.py:115(parse)
       19    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\sre_compile.py:411(_mk_bitmap)
      161    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:2394(_iter_impl)
        3    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\solvers\plugins\solvers\GLPK.py:113(__init__)
      531    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:1408(isordered)
        1    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\odf\table.py:21(<module>)
       14    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\opt\results\container.py:262(__init__)
