         2290778 function calls (2285667 primitive calls) in 112.290 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      894    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\constraint.py:149(has_lb)
       48    0.000    0.000    0.026    0.001 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\filemanager.py:124(get_text)
      156    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:2295(__new__)
     1197    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\base.py:46(kind)
      347    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:1550(_add_impl)
        3    0.000    0.000    0.000    0.000 {method 'readline' of '_io.TextIOWrapper' objects}
      158    0.000    0.000    0.004    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:2232(__init__)
      290    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\common\timing.py:172(__init__)
      158    0.000    0.000    0.007    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\disable_methods.py:111(construct)
      240    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\zipfile.py:738(__init__)
      133    0.000    0.000    0.003    0.000 C:\ANACONDA3\lib\site-packages\pyomo\common\sorting.py:98(sorted_robust)
      290    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\common\timing.py:204(toc)
     1500    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
       66    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:354(cache_from_source)
      240    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\zipfile.py:719(_get_decompressor)
      240    0.000    0.000    0.029    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\filemanager.py:56(_open_bytestream)
      240    0.000    0.000    0.014    0.000 C:\ANACONDA3\lib\zipfile.py:190(_check_zipfile)
       41    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:3059(construct)
     1042    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
     1185    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\constraint.py:324(_lb)
     1907    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:411(domain)
      528    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:216(__call__)
       33    0.000    0.000    0.006    0.000 <frozen importlib._bootstrap>:890(_find_spec)
      138    0.000    0.000    0.003    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\initializer.py:244(__call__)
      321    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\SCACOPF.py:26(remove_minimal_values)
      182    0.000    0.000    0.032    0.000 C:\ANACONDA3\lib\site-packages\colorama\ansitowin32.py:160(write)
      480    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\zipfile.py:1949(_fpclose)
      438    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\expr\visitor.py:785(visit)
        6    0.000    0.000    0.062    0.010 C:\ANACONDA3\lib\site-packages\pyomo\common\tee.py:377(close)
        1    0.000    0.000   66.254   66.254 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\investment_model_pt1.py:31(InvPt1_function)
      375    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\expr\symbol_map.py:141(alias)
     1392    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\conf.py:24(get_strategy)
      288    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\styles.py:38(__init__)
      714    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\constraint.py:154(has_ub)
      419    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\abc.py:96(__instancecheck__)
        5    0.000    0.000    0.002    0.000 C:\ANACONDA3\lib\json\__init__.py:120(dump)
      265    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\block.py:336(_ctypewalker)
      980    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
     1791    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\pyomoobject.py:31(is_expression_type)
     33/1    0.000    0.000    0.023    0.023 <frozen importlib._bootstrap>:986(_find_and_load)
       16    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:675(construct)
      350    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\logging\__init__.py:1675(getEffectiveLevel)
      120    0.000    0.000    0.005    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\table.py:133(column)
      317    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:353(set_value)
       48    0.000    0.000    0.002    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\body.py:19(__init__)
       41    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:3211(_checkArgs)
      347    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:1221(get)
        3    0.000    0.000    0.327    0.109 C:\ANACONDA3\lib\site-packages\pyomo\opt\base\solvers.py:509(solve)
      419    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\encodings\cp1252.py:18(encode)
      694    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\indexed_component.py:36(normalize_index)
      720    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x00007FFF1114CC90}
       48    0.000    0.000    0.003    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\content.py:19(__init__)
      240    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\zipfile.py:768(close)
      240    0.000    0.000    0.006    0.000 C:\ANACONDA3\lib\zipfile.py:950(_update_crc)
      196    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\enum.py:313(__call__)
     1017    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\constraint.py:339(_ub)
        3    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\subprocess.py:521(list2cmdline)
      372    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\constraint.py:408(equality)
        1    0.000    0.000   45.992   45.992 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\investment_model_pt2.py:23(InvPt2_function)
       84    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\investment_model_pt2.py:65(<genexpr>)
       96    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\variables.py:17(__init__)
      158    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:1198(__init__)
      480    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\zipfile.py:684(_check_compression)
      696    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\conf.py:33(get_maxcols)
       29    0.000    0.000    0.000    0.000 {built-in method _locale._getdefaultlocale}
        3    0.000    0.000    0.134    0.045 C:\ANACONDA3\lib\site-packages\pyomo\opt\solver\shellcmd.py:255(_postsolve)
      301    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:169(is_binary)
      240    0.000    0.000    0.003    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\manifest.py:28(get_file_entry_or_create_new)
      356    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\component.py:698(__init__)
      178    0.000    0.000    0.005    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\indexed_component.py:484(items)
      696    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\cellspancontroller.py:18(__init__)
    82/41    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:3671(__new__)
       48    0.000    0.000    0.002    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\body.py:41(__init__)
      168    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\json\encoder.py:277(_iterencode_list)
      158    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:397(__call__)
       33    0.000    0.000    0.002    0.000 C:\ANACONDA3\lib\inspect.py:2218(_signature_from_callable)
       48    0.000    0.000    0.002    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\styles.py:20(__init__)
        3    0.000    0.000    0.000    0.000 {method 'read' of '_io.TextIOWrapper' objects}
       33    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\inspect.py:2772(__init__)
      724    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
      471    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
      301    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:406(value)
        3    0.000    0.000    0.149    0.050 C:\ANACONDA3\lib\site-packages\pyomo\opt\solver\shellcmd.py:297(_execute_command)
      182    0.000    0.000    0.032    0.000 C:\ANACONDA3\lib\site-packages\colorama\ansitowin32.py:40(write)
      199    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:387(__new__)
       33    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:477(_init_module_attrs)
      186    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:114(<listcomp>)
      156    0.000    0.000    0.000    0.000 <string>:5(cy_isgenerator)
     33/1    0.000    0.000    0.022    0.022 <frozen importlib._bootstrap>:650(_load_unlocked)
      240    0.000    0.000    0.000    0.000 {function ZipExtFile.close at 0x00000279801BA9D0}
      202    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\block.py:408(items)
      157    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\block.py:397(<genexpr>)
       41    0.000    0.000    0.014    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\indexed_component.py:308(<listcomp>)
      148    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\xmlns.py:51(_prefix2clark)
        3    0.000    0.000    0.000    0.000 {built-in method _thread.start_new_thread}
    99/93    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\opt\results\container.py:176(__setattr__)
       42    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:157(_get_module_lock)
      412    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\json\encoder.py:413(_iterencode)
        6    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:614(DCPF_rule)
      290    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\logging\__init__.py:1436(info)
      301    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:108(has_ub)
       42    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:474(<genexpr>)
      301    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:103(has_lb)
       30    0.000    0.000    0.015    0.001 C:\ANACONDA3\lib\site-packages\pyomo\core\base\constraint.py:689(__init__)
      240    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\zipfile.py:1437(getinfo)
       29    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\_bootlocale.py:11(getpreferredencoding)
      372    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\constraint.py:311(body)
       71    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
      158    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:1524(__init__)
      720    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\zipfile.py:1527(<lambda>)
       12    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:649(pwcost_rule)
        1    0.000    0.000    0.000    0.000 {built-in method nt.listdir}
        6    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:500(braSCapN_rule)
        3    0.000    0.000    0.123    0.041 C:\ANACONDA3\lib\site-packages\pyomo\opt\solver\shellcmd.py:343(process_output)
      414    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:274(__call__)
      299    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\logging\__init__.py:1689(isEnabledFor)
      193    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:161(is_integer)
      240    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\zipfile.py:1819(__del__)
     33/1    0.000    0.000    0.023    0.023 <frozen importlib._bootstrap>:956(_find_and_load_unlocked)
      138    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\constraint.py:277(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:72(readVarPara)
      560    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:402(value)
       66    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:127(_path_split)
       42    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\investment_model_pt1.py:500(<genexpr>)
        1    0.000    0.000    0.023    0.023 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:668(addConstraints)
        3    0.000    0.000    0.002    0.001 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\process_data.py:71(record_invest_from_pyo_result)
       68    0.000    0.000    0.013    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\block.py:524(__setattr__)
      466    0.000    0.000    0.000    0.000 {function Bunch.__getitem__ at 0x00000279EF764310}
       57    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\opt\results\container.py:309(_set_value)
       42    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:508(<genexpr>)
      193    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:178(is_continuous)
       16    0.000    0.000    0.006    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:597(__init__)
      720    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\component.py:478(is_constructed)
     1028    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:194(is_variable_type)
      133    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
      202    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\component.py:289(local_name)
        3    0.000    0.000    0.007    0.002 C:\ANACONDA3\lib\site-packages\pyomo\core\base\PyomoModel.py:186(load_from)
       12    0.000    0.000    0.004    0.000 C:\ANACONDA3\lib\tempfile.py:238(_mkstemp_inner)
        5    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:598(nodeBalance_rule)
      292    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\inspect.py:158(isfunction)
        2    0.000    0.000   45.759   22.879 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\investment_model_pt2.py:76(runACOPF)
       75    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
       48    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\sheets.py:14(__init__)
      696    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\conf.py:27(get_maxcount)
      580    0.000    0.000    0.000    0.000 {built-in method time.perf_counter}
      178    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\indexed_component.py:355(is_reference)
      102    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\opt\results\container.py:53(__init__)
       12    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\ntpath.py:450(normpath)
      632    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:1260(domain)
       82    0.000    0.000    0.000    0.000 {built-in method builtins.all}
       41    0.000    0.000    0.003    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:1039(cross)
        1    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:176(_create_nodes_graph)
      563    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
        5    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:607(nodeBalanceQ_rule)
       42    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:78(acquire)
      120    0.000    0.000    0.001    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\tablerowcontroller.py:57(column)
       42    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:103(release)
       62    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\indexed_component.py:656(_pop_from_kwargs)
       37    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:565(<genexpr>)
       36    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\inspect.py:171(_has_code_flag)
       36    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\ntpath.py:124(splitdrive)
      624    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
     33/1    0.000    0.000    0.022    0.022 <frozen importlib._bootstrap_external>:837(exec_module)
       33    0.000    0.000    0.003    0.000 C:\ANACONDA3\lib\genericpath.py:16(exists)
      593    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\initializer.py:185(__call__)
      798    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:190(is_constant)
      394    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\initializer.py:181(__init__)
       33    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:689(spec_from_file_location)
      233    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:3047(<genexpr>)
       24    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\block.py:1564(_prefix_dfs_iterator)
      215    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:253(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:327(addPara)
      294    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
      441    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\component.py:903(is_indexed)
       33    0.000    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:1367(_get_spec)
      206    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\component.py:783(ctype)
      148    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\xmlns.py:57(_split_prefix)
       36    0.000    0.000    0.004    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\expr\visitor.py:865(evaluate_expression)
        1    0.000    0.000    0.001    0.001 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\invest_check.py:16(overInvstment_check)
      138    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:389(parent)
      107    0.000    0.000    0.005    0.000 <frozen importlib._bootstrap_external>:135(_path_stat)
       33    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:553(_classify_pyc)
      181    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\indexed_component.py:368(__len__)
      158    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:417(contains_indices)
       23    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\common\collections\bunch.py:29(__init__)
       48    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\compatibility.py:35(bytes2unicode)
        3    0.000    0.000    0.149    0.050 C:\ANACONDA3\lib\site-packages\pyomo\opt\solver\shellcmd.py:231(_apply_solver)
       36    0.000    0.000    0.000    0.000 {built-in method builtins.sorted}
      387    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\component.py:980(active)
      227    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\inspect.py:2821(<genexpr>)
       37    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\block.py:239(__init__)
        5    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\block.py:1121(del_component)
      215    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:222(_verbose_message)
       48    0.000    0.000    0.001    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\pagecontainer.py:19(__len__)
       33    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:638(_compile_bytecode)
       96    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\random.py:250(_randbelow_with_getrandbits)
       21    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\opt\results\container.py:251(__new__)
       48    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\document.py:133(_create_shortcuts)
      210    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\indexed_component.py:351(is_indexed)
       48    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:637(flag_as_stale)
      210    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\component.py:551(getname)
       48    0.000    0.000    0.026    0.001 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\document.py:58(__detect_mime_type)
        3    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\PyomoModel.py:182(delete_symbol_map)
        1    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:741(genCost_rule)
        6    0.000    0.000    0.061    0.010 C:\ANACONDA3\lib\threading.py:979(join)
        9    0.000    0.000    0.002    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\julia\core.py:623(eval)
      162    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\global_set.py:68(__iter__)
  270/161    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\abc.py:100(__subclasscheck__)
        3    0.000    0.000    0.010    0.003 C:\ANACONDA3\lib\subprocess.py:1228(_execute_child)
       99    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:79(_unpack_uint32)
       12    0.000    0.000    0.006    0.000 C:\ANACONDA3\lib\site-packages\pyomo\common\tempfiles.py:428(_remove_filesystem_object)
      379    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
      240    0.000    0.000    0.000    0.000 {method 'seekable' of '_io.BufferedReader' objects}
      198    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:129(<genexpr>)
      103    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:327(copy)
      363    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
       96    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\table.py:81(nrows)
      156    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\inspect.py:208(isgenerator)
        9    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\julia\core.py:636(_as_pyobj)
       33    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:549(module_from_spec)
       21    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\opt\results\container.py:262(__init__)
       48    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\pagecontainer.py:22(__iter__)
       14    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\investment_model_pt2.py:63(<genexpr>)
        6    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\SCACOPF.py:519(process_flex_result)
      350    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\logging\__init__.py:1276(disable)
      156    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:2394(_iter_impl)
